ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,Field,Region
C901005402308990,303.2580086531077,-56.94777081629628,6.556985855102539,0.0528238363807632,11.115930066987833,-999999.0,15.351872444152832,14.411974906921388,14.144527838323516,13.750755310058594,19.73837082263857,-99999.0,1.0,0.2244204982000935,A3667,1.0,,,,,,,,,,,,,,1.207344605829315,26.22794342041016,,,0,0,1,1,HectorClusters,A3667
C901005561300702,302.721685794994,-56.43337795205964,18.918779373168945,0.0534485684645525,10.929350028380656,-999999.0,15.44780731201172,14.543916702270508,14.62307814913041,13.867494583129885,22.171256946925084,-99999.0,1.0,0.6976639591070691,A3667,1.0,,,,,,,,,,,,,,0.824729162881308,75.67511749267578,,,0,0,1,1,HectorClusters,A3667
C901005402304130,303.0624703697113,-57.11174698123948,7.183291912078857,0.0574906932636106,10.91668360985372,-999999.0,15.966869354248049,15.033899307250977,14.823950673124056,14.369033813476562,20.55839156647445,-99999.0,1.0,0.4452027300161347,A3667,1.0,,,,,,,,,,,,,,1.1429186811239909,28.73316764831543,,,0,0,1,1,HectorClusters,A3667
C901005402205618,302.6632339036074,-57.08634987875095,2.400658369064331,0.0528125073760747,9.630908435139547,-999999.0,18.65842628479004,17.837736129760742,17.487816193341903,17.291576385498047,20.982262617639908,-99999.0,1.0,0.5557575140724959,A3667,1.0,,,,,,,,,,,,,,1.170610091448136,9.602633476257324,,,0,0,1,1,HectorClusters,A3667
C901005481602524,302.96927124030185,-56.69614869253104,3.214742660522461,0.0586760006844997,10.171256447028757,-999999.0,17.727256774902344,16.818668365478516,16.564639666839394,16.20942497253418,20.59727411455988,-99999.0,1.0,0.2376210183606568,A3667,1.0,,,,,,,,,,,,,,1.1626171080629495,12.858970642089844,,,0,0,1,1,HectorClusters,A3667
C901005402209198,302.8085268543057,-56.956573893823006,3.2701127529144287,0.061927960724076,10.596153790105143,-999999.0,17.138072967529297,16.192441940307617,15.809033887106915,15.521368026733398,20.008130258623197,-99999.0,1.0,0.3286102057377724,A3667,1.0,,,,,,,,,,,,,,1.3290390804223795,13.080451011657717,,,0,0,1,1,HectorClusters,A3667
C901005402404008,303.5068268219133,-56.96940369064728,1.8309409618377688,0.0555793205262297,10.559874742114843,-999999.0,17.20861053466797,16.206729888916016,15.78311597613583,15.489618301391602,18.76297627478831,-99999.0,1.0,0.400620923270766,A3667,1.0,,,,,,,,,,,,,,1.4254945585321384,7.323763847351074,,,0,0,1,1,HectorClusters,A3667
C901005641505854,302.46918639209866,-56.237006421591786,5.840322017669678,0.0558759793639183,10.148248002492272,-999999.0,17.51822280883789,16.651283264160156,16.44429905866308,16.06717872619629,21.726341913171083,-99999.0,1.0,1.0708013129700624,A3667,1.0,,,,,,,,,,,,,,1.07392375017481,23.36128807067871,,,0,0,4,1,HectorClusters,A3667
C901005641611279,303.1087946521493,-56.17429938884989,4.838655948638916,0.0539496876299381,9.768486335969348,-999999.0,18.188735961914062,17.404329299926758,17.052753292205423,16.854705810546875,22.07082769571864,-99999.0,1.0,1.0145818550944334,A3667,1.0,,,,,,,,,,,,,,1.135982669708639,19.354623794555664,,,0,0,4,1,HectorClusters,A3667
C901005481701039,303.3588885587284,-56.69582275925127,5.9782490730285645,0.0577028691768646,10.257264254109872,-999999.0,16.917186737060547,16.13579750061035,15.944096253439886,15.554681777954102,21.261542208251164,-99999.0,0.0,0.2916728515180552,A3667,1.0,,,,,,,,,,,,,,0.9730904836206608,23.912996292114254,,,0,0,8,1,HectorClusters,A3667
C901005481606139,303.122792689148,-56.80013701259983,7.2487053871154785,0.0490393584239526,10.742546628904316,-999999.0,16.18062973022461,15.22407341003418,14.969518953293184,14.546098709106444,20.76825033604721,-99999.0,1.0,0.0421434374914916,A3667,1.0,,,,,,,,,,,,,,1.2111107769314255,28.994821548461918,,,1,0,8,1,HectorClusters,A3667
C901005401907777,301.4337831047921,-57.12035368149466,3.699126958847046,0.0517435470047843,10.042307989024769,-999999.0,16.1236515045166,15.66964340209961,15.552571720868196,15.365585327148438,19.75301426944745,-99999.0,0.0,1.49515941439997,A3667,1.0,,,,,,,,,,,,,,0.5710797836484058,14.796507835388184,,,0,0,8,1,HectorClusters,A3667
C901005641310230,301.720826752446,-56.150737929648,3.16444730758667,0.0514837987720966,9.632283098576089,-999999.0,18.34140014648437,17.642578125,17.255915298122844,17.166547775268555,21.386942149077825,-99999.0,0.0,1.5921782156621815,A3667,1.0,,,,,,,,,,,,,,1.0854848483615314,12.65778923034668,,,0,0,8,1,HectorClusters,A3667
C901005323711011,303.8080035058485,-57.18415101000727,14.27799129486084,0.0572997393754767,10.760645926968795,-999999.0,15.673107147216797,14.864095687866213,14.833722672540732,14.198631286621094,21.880305933791234,-99999.0,0.0,0.8087922348528741,A3667,1.0,,,,,,,,,,,,,,0.8393844746760646,57.11196517944336,,,0,0,8,1,HectorClusters,A3667
C901005402302468,302.9930720931773,-57.08666143254324,7.744353294372559,0.0545902331401743,10.375759196213782,-999999.0,15.920694351196287,15.318181991577148,15.31300088959601,14.77894687652588,21.00598245879702,-99999.0,0.0,0.4168422825925224,A3667,1.0,,,,,,,,,,,,,,0.6076934616002792,30.977413177490234,,,0,0,8,1,HectorClusters,A3667
C901005561300341,302.7103671370233,-56.54991758200176,6.199404716491699,0.0532344758990641,10.061810356484589,-999999.0,16.891254425048828,16.25936508178711,15.960537531939512,15.752277374267578,21.46398971040507,-99999.0,0.0,0.5514460856310105,A3667,1.0,,,,,,,,,,,,,,0.9307168931093166,24.7976188659668,,,0,0,8,1,HectorClusters,A3667
C901005481703066,303.4420000042539,-56.79259173965159,4.191899299621582,0.0543812148027843,10.031977965735168,-999999.0,17.606664657592773,16.821063995361328,16.51661900620653,16.309404373168945,21.17599288315826,-99999.0,1.0,0.2842937579670945,A3667,1.0,,,,,,,,,,,,,,1.0900456513862444,16.767597198486328,,,0,0,1,1,HectorClusters,A3667
C901005561005460,301.5940955753909,-56.510779504202524,3.0999112129211426,0.0558579601347446,9.91989285079089,-999999.0,17.750268936157227,17.02741241455078,16.704124105527562,16.51620864868164,20.72703337144036,-99999.0,0.0,1.3883225388801963,A3667,1.0,,,,,,,,,,,,,,1.0461448306296646,12.39964485168457,,,0,0,8,1,HectorClusters,A3667
C901005561208548,302.5604065781524,-56.43518874999271,2.987886905670166,0.0540540138316134,9.605778547334443,-999999.0,17.97890853881836,17.3508243560791,17.097224240119317,16.90547752380371,20.970519812813507,-99999.0,0.0,0.7712645505119181,A3667,1.0,,,,,,,,,,,,,,0.8816842986990423,11.951547622680664,,,0,0,8,1,HectorClusters,A3667
C901005402405637,303.5721606011626,-57.09479109086655,2.0142648220062256,0.0516267667214075,10.03665916410966,-999999.0,18.09724235534668,17.179210662841797,16.760090671351175,16.542531967163086,19.94266818503762,-99999.0,1.0,0.5697019590395467,A3667,1.0,,,,,,,,,,,,,,1.3371516839955042,8.057059288024902,,,0,0,1,1,HectorClusters,A3667
C901005561305373,302.890458685582,-56.45172074623677,4.2351975440979,0.0558845266395024,10.294177357047808,-999999.0,17.224258422851562,16.332290649414062,16.17091282568402,15.714826583862305,20.709533691744888,-99999.0,1.0,0.61370577117949,A3667,1.0,,,,,,,,,,,,,,1.0533455971675425,16.9407901763916,,,0,0,1,1,HectorClusters,A3667
C901005481602735,302.97885984039067,-56.71043542612923,1.9572343826293943,0.0520373422136654,10.29309282391624,-999999.0,17.427547454833984,16.50521469116211,16.146132806018468,15.858708381652832,19.206303554809107,-99999.0,1.0,0.2144262521340583,A3667,1.0,,,,,,,,,,,,,,1.2814146488155167,7.828937530517578,,,0,0,1,1,HectorClusters,A3667
C901005402301519,302.95148157370664,-56.94200191811305,2.5854735374450684,0.0548601895570755,9.927580590750564,-999999.0,17.925678253173828,17.093006134033203,16.794995756261606,16.51866912841797,20.398581301206683,-99999.0,1.0,0.2261038304587778,A3667,1.0,,,,,,,,,,,,,,1.1306824969122218,10.341894149780272,,,0,0,1,1,HectorClusters,A3667
C901005323601276,302.9603583810728,-57.24693381983791,2.6938719749450684,0.0544109915693601,10.395608619909854,-999999.0,16.990537643432617,16.141483306884766,15.763052172909644,15.53444766998291,19.53624274975672,-99999.0,1.0,0.6660548496779445,A3667,1.0,,,,,,,,,,,,,,1.2274854705229732,10.775487899780272,,,0,0,1,1,HectorClusters,A3667
C901005402204814,302.63199140324934,-57.03408436109062,5.889552116394043,0.0559872351586818,10.091404895307615,-999999.0,17.97734260559082,17.077041625976562,16.70757605560798,16.380861282348633,22.170327653655463,-99999.0,1.0,0.5206290927576023,A3667,1.0,,,,,,,,,,,,,,1.2697665499828403,23.55820846557617,,,0,0,1,1,HectorClusters,A3667
C901005561311996,303.13587366851505,-56.52729692664802,3.1003506183624268,0.0548825412988662,10.318345714217752,-999999.0,17.155990600585938,16.30370330810547,15.96580450267597,15.691905975341797,20.003632044511424,-99999.0,1.0,0.4660750554029937,A3667,1.0,,,,,,,,,,,,,,1.190186097909967,12.401402473449709,,,0,0,1,1,HectorClusters,A3667
C901005481501033,302.4532738703017,-56.67919442313234,3.135262489318848,0.0617947038263082,10.395347954740611,-999999.0,17.285423278808594,16.371070861816406,16.174059551356482,15.746070861816406,20.095315076228424,-99999.0,1.0,0.6081342256709481,A3667,1.0,,,,,,,,,,,,,,1.1113637274521118,12.54104995727539,,,0,0,1,1,HectorClusters,A3667
C901005561309316,303.0391523504145,-56.577236841870025,2.0024893283843994,0.0571169666945934,10.222172801420175,-999999.0,17.833852767944336,16.90016746520996,16.476801876977003,16.2595157623291,19.650893198601533,-99999.0,1.0,0.3932563046147767,A3667,1.0,,,,,,,,,,,,,,1.357050890967333,8.009957313537598,,,0,0,1,1,HectorClusters,A3667
C901005641610832,303.08857878895634,-56.25820885490806,2.814708709716797,0.0515208188444376,10.25494088095964,-999999.0,17.31627655029297,16.41593360900879,16.14219284281159,15.790969848632812,19.90597557565368,-99999.0,1.0,0.8843680812969623,A3667,1.0,,,,,,,,,,,,,,1.1740837074813797,11.258834838867188,,,0,0,1,1,HectorClusters,A3667
C901005481503311,302.5482751079945,-56.79553176210115,2.488091230392456,0.0562136024236679,9.917328070886072,-999999.0,18.40770721435547,17.540054321289062,17.12299055943126,16.947330474853516,20.76226050556531,-99999.0,1.0,0.4838799781011978,A3667,1.0,,,,,,,,,,,,,,1.2847166549242104,9.952364921569824,,,0,0,1,1,HectorClusters,A3667
C901005245310639,302.5706874920123,-57.50462856712085,2.5499069690704346,0.0546028986573219,10.59869450681825,-999999.0,16.9105167388916,15.935786247253418,15.555002158039493,15.252159118652344,19.21128260849897,-99999.0,1.0,1.1491471699752611,A3667,1.0,,,,,,,,,,,,,,1.355514580852109,10.199627876281738,,,0,0,4,1,HectorClusters,A3667
C901005481708367,303.659896841243,-56.69480906841536,3.5080459117889404,0.0533730331808328,9.789935350241226,-999999.0,18.33894157409668,17.470922470092773,17.27806986278304,16.884506225585938,21.439123494776616,-99999.0,1.0,0.50859569316432,A3667,1.0,,,,,,,,,,,,,,1.0608717113136414,14.032183647155762,,,0,0,1,1,HectorClusters,A3667
C901005641506785,302.5074768398387,-56.320441930451615,11.843939781188965,0.0506053623742869,10.953716267334949,-999999.0,15.647275924682615,14.706253051757812,14.49479455754046,13.958621978759766,21.316608686567875,-99999.0,1.0,0.943230781801678,A3667,1.0,,,,,,,,,,,,,,1.1524813671421583,47.37575912475586,,,0,0,1,1,HectorClusters,A3667
C901005561503840,303.75928901341854,-56.61581115007782,1.9906423091888428,0.0535681707163651,9.652331276099044,-999999.0,18.163009643554688,17.529159545898438,17.149521904570236,17.146724700927734,20.267000379349973,-99999.0,0.0,0.6409582381416813,A3667,1.0,,,,,,,,,,,,,,1.013487738984452,7.962569236755371,,,0,0,8,1,HectorClusters,A3667
C901005641602210,302.7612782139634,-56.323043539239336,6.168488025665283,0.0588237912967377,9.764878110377026,-999999.0,17.148134231567383,16.659032821655273,16.567483748604417,16.329940795898438,21.852801133460048,-99999.0,0.0,0.8394982963253105,A3667,1.0,,,,,,,,,,,,,,0.580650482962966,24.673952102661133,,,0,0,8,1,HectorClusters,A3667
C901005481606139,303.122792689148,-56.80013701259983,7.2487053871154785,0.0490393584239526,10.742546628904316,-999999.0,16.18062973022461,15.22407341003418,14.969518953293184,14.546098709106444,20.76825033604721,-99999.0,1.0,0.0421434374914916,A3667,1.0,,,,,,,,,,,,,,1.2111107769314255,28.994821548461918,,,1,0,8,1,HectorClusters,A3667
C901005323700416,303.3867484201787,-57.22421186398701,3.2322216033935547,0.0385256316512823,9.375641014587014,-999999.0,17.809038162231445,17.211685180664062,16.91462202522053,16.82297134399414,21.002065505696383,-99999.0,0.0,0.6596662212294063,A3667,0.0,,,,,,,,,,,,,,0.8944161370109143,12.92888641357422,,,0,0,8,3,HectorClusters,A3667
C901005323701795,303.440413102288,-57.151864126657145,3.4131829738616943,0.0570399984717369,9.989317348071763,-999999.0,17.880338668823242,17.012557983398438,16.934498617422403,16.43154525756836,20.92123051790766,-99999.0,1.0,0.5761696540107959,A3667,1.0,,,,,,,,,,,,,,0.9458400514008396,13.652731895446776,,,0,0,1,1,HectorClusters,A3667
C901005561300341,302.7103671370233,-56.54991758200176,6.199404716491699,0.0532344758990641,10.061810356484589,-999999.0,16.891254425048828,16.25936508178711,15.960537531939512,15.752277374267578,21.46398971040507,-99999.0,0.0,0.5514460856310105,A3667,1.0,,,,,,,,,,,,,,0.9307168931093166,24.7976188659668,,,0,0,8,1,HectorClusters,A3667
C901005402501640,303.8685262413722,-56.95837060917467,4.166321754455566,0.0568093620240688,9.664442677496838,-999999.0,18.31303977966309,17.580127716064453,17.342761521018996,17.08501434326172,21.92176642963748,-99999.0,0.0,0.6727605265217926,A3667,1.0,,,,,,,,,,,,,,0.9702782586440896,16.665287017822266,,,0,0,8,1,HectorClusters,A3667
C901005641401452,301.8417167562692,-56.12838502224878,6.656813621520996,0.0548519790172576,10.087325100354008,-999999.0,17.588438034057617,16.753734588623047,16.45494786072165,16.09543228149414,22.11294125875344,-99999.0,1.0,1.5403231574042249,A3667,1.0,,,,,,,,,,,,,,1.133490173335968,26.627254486083984,,,0,0,4,1,HectorClusters,A3667
C901005722002235,301.2634187979451,-56.09601623114804,5.720869064331055,0.0508795231580734,10.305699258249328,-999999.0,17.340715408325195,16.361148834228516,16.165424019294758,15.564491271972656,21.39133355606011,-99999.0,1.0,1.953950641148268,A3667,1.0,,,,,,,,,,,,,,1.1752913890304375,22.88347625732422,,,0,0,4,1,HectorClusters,A3667
C901005641502503,302.3304512188983,-56.30249313035998,2.706205129623413,0.0543186645954847,9.918145830322398,-999999.0,17.094125747680664,16.506317138671875,16.227848569355757,16.092470169067383,19.91099538498032,-99999.0,0.0,1.055993125522301,A3667,1.0,,,,,,,,,,,,,,0.866277178324907,10.824820518493652,,,0,0,8,1,HectorClusters,A3667
C901005641600481,302.70001609090514,-56.27908577198559,2.585022449493408,0.0546512752771377,9.886790280829814,-999999.0,18.27078628540039,17.40452766418457,17.084795243932174,16.832508087158203,20.70972394119113,-99999.0,1.0,0.9225488338711656,A3667,1.0,,,,,,,,,,,,,,1.1859910414682169,10.340089797973633,,,0,0,1,1,HectorClusters,A3667
C901005561104508,301.98396678239703,-56.44836001358384,7.925689220428467,0.0143631100654602,8.847749322688069,-999999.0,16.93240737915039,16.33403778076172,16.168049398381548,15.938533782958984,22.072097657080917,-99999.0,0.0,1.1312564973963286,A3667,0.0,,,,,,,,,,,,,,0.7643579807688425,31.702756881713867,,,0,0,8,3,HectorClusters,A3667
C901005641300796,301.3664921905008,-56.2599451104454,5.312849044799805,0.0535407774150371,9.912005431994045,-999999.0,16.8356990814209,16.17687225341797,16.49881687870348,15.696370124816896,21.04638431703417,-99999.0,0.0,1.7379212642689776,A3667,1.0,,,,,,,,,,,,,,0.336882202717419,21.25139617919922,,,0,0,8,1,HectorClusters,A3667
C901005481710085,303.7337284429755,-56.75611821773227,3.9509003162384033,0.0534502875126389,10.836265421691628,-999999.0,16.217613220214844,15.24152660369873,14.95775936643991,14.539595603942873,19.467881646883896,-99999.0,1.0,0.5391635551260857,A3667,1.0,,,,,,,,,,,,,,1.259853853774933,15.803601264953612,,,1,0,8,1,HectorClusters,A3667
C901005641110349,300.8873099213427,-56.23885307966162,4.0279412269592285,0.015647605061531,8.171251595670292,-999999.0,18.42515182495117,17.958911895751953,17.899578715250154,17.215229034423828,22.227202202444456,-99999.0,0.0,2.116672832716741,A3667,0.0,,,,,,,,,,,,,,0.5255731097010177,16.111764907836914,,,0,0,8,3,HectorClusters,A3667
C901005401906860,301.39240984422725,-57.05294069159645,3.985387325286865,0.0337781831622123,8.603296579011399,-999999.0,18.592117309570312,18.19769287109375,18.0798143940712,17.975448608398438,22.442920229244454,-99999.0,0.0,1.5019088241989955,A3667,0.0,,,,,,,,,,,,,,0.5123029154991166,15.94154930114746,,,0,0,8,3,HectorClusters,A3667
C901005561303794,302.8330253962501,-56.47658560457765,2.8171794414520264,0.0494962049027284,9.706915649797432,-999999.0,18.15176773071289,17.41121482849121,17.0831675945517,16.908246994018555,20.90316206242641,-99999.0,0.0,0.5951226131229882,A3667,1.0,,,,,,,,,,,,,,1.0686001361611908,11.268717765808104,,,0,0,8,1,HectorClusters,A3667
C901005323404616,302.1767053011596,-57.25205622807889,5.327686786651611,0.0621800012886524,9.85491271443948,-999999.0,17.775123596191406,17.124828338623047,16.898616208704496,16.660449981689453,22.00039644461248,-99999.0,0.0,1.032362302899516,A3667,1.0,,,,,,,,,,,,,,0.8765073874869103,21.310747146606445,,,0,0,8,1,HectorClusters,A3667
C901005561407819,303.46945046391096,-56.546369641552666,4.321266174316406,0.0603560839879565,10.835636632446016,-999999.0,16.346111297607422,15.406025886535645,15.12142044626812,14.727620124816896,19.82695565876784,-99999.0,1.0,0.5313405084529746,A3667,1.0,,,,,,,,,,,,,,1.224690851339302,17.285064697265625,,,1,0,8,1,HectorClusters,A3667
C901005561003094,301.4791970833266,-56.49246794637955,4.24734354019165,0.0533611997961998,10.352279597030051,-999999.0,16.785934448242188,15.938972473144531,15.82404136567762,15.36025619506836,20.32243410331757,-99999.0,1.0,1.490544440782515,A3667,1.0,,,,,,,,,,,,,,0.9618930825645666,16.9893741607666,,,0,0,4,1,HectorClusters,A3667
C901005561203367,302.37137412490176,-56.44315025232286,14.04319953918457,0.052522238343954,10.020445832740782,-999999.0,17.177677154541016,16.288345336914062,16.671759093992677,15.677530288696287,23.26855035245699,-99999.0,1.0,0.8712218038651199,A3667,1.0,,,,,,,,,,,,,,0.5059180605483391,56.17279815673828,,,0,0,1,1,HectorClusters,A3667
C901005481508324,302.7461630389675,-56.712585833579695,1.663376808166504,0.0481667816638946,9.680641163748328,-999999.0,18.34892463684082,17.542417526245117,17.1109378131346,16.979984283447266,19.89024541791013,-99999.0,1.0,0.3601723428378899,A3667,1.0,,,,,,,,,,,,,,1.237986823706219,6.653507232666016,,,0,0,1,1,HectorClusters,A3667
C901005641610832,303.08857878895634,-56.25820885490806,2.814708709716797,0.0515208188444376,10.25494088095964,-999999.0,17.31627655029297,16.41593360900879,16.14219284281159,15.790969848632812,19.90597557565368,-99999.0,1.0,0.8843680812969623,A3667,1.0,,,,,,,,,,,,,,1.1740837074813797,11.258834838867188,,,0,0,1,1,HectorClusters,A3667
C901005481503837,302.5675163339506,-56.75278478447742,3.968641042709351,0.0539510305970907,10.062685606554298,-999999.0,17.454999923706055,16.58623695373535,16.660132676930466,16.019359588623047,20.822320732651377,-99999.0,1.0,0.4793398902440298,A3667,1.0,,,,,,,,,,,,,,0.7948672467755884,15.874564170837402,,,0,0,1,1,HectorClusters,A3667
C901005402401124,303.38873992500265,-56.90261832796771,14.04319953918457,0.0566202476620674,10.133647959913402,-999999.0,17.029293060302734,16.16063117980957,16.55639256353671,15.580242156982422,23.1408361953525,-99999.0,1.0,0.2616582708122254,A3667,1.0,,,,,,,,,,,,,,0.4729004967660231,56.17279815673828,,,0,0,1,1,HectorClusters,A3667
C901005481601184,302.91483111020665,-56.70090114621603,5.640695095062256,0.0554276650457779,10.21093904216656,-999999.0,17.383451461791992,16.472164154052734,16.448023953726658,15.84562873840332,21.47170195973784,-99999.0,1.0,0.2590435380134196,A3667,1.0,,,,,,,,,,,,,,0.9354275080653344,22.562780380249023,,,0,0,1,1,HectorClusters,A3667
C901005481604929,303.07553955974765,-56.69659895252979,4.38336992263794,0.0559086875845406,10.994502198507355,-999999.0,16.13046646118164,15.12073040008545,14.73124296056957,14.395261764526367,19.57264569835907,-99999.0,1.0,0.2050723031960131,A3667,1.0,,,,,,,,,,,,,,1.39922350061207,17.533479690551758,,,0,0,1,1,HectorClusters,A3667
C901005561206267,302.4785157249403,-56.5085114596324,2.4692859649658203,0.0584144033491611,9.966870622481762,-999999.0,18.399076461791992,17.494487762451172,17.04206688156969,16.895153045654297,20.70021938395365,-99999.0,1.0,0.7346022328392752,A3667,1.0,,,,,,,,,,,,,,1.3570095802223037,9.87714385986328,,,0,0,1,1,HectorClusters,A3667
C901005402308311,303.2290527563256,-56.88654551845559,3.1196179389953613,0.0583420345326253,10.632301955249703,-999999.0,16.972900390625,16.016714096069336,15.648536318902696,15.342044830322266,19.73009582298306,-99999.0,1.0,0.1349562777513191,A3667,1.0,,,,,,,,,,,,,,1.3243640717223035,12.478471755981444,,,0,0,1,1,HectorClusters,A3667
C901005641507133,302.5208868715025,-56.31520296499633,6.233998775482178,0.0599069464951753,10.360336811024592,-999999.0,17.369760513305664,16.406299591064453,16.270822777572022,15.67735481262207,21.62300783597086,-99999.0,1.0,0.9438292863803256,A3667,1.0,,,,,,,,,,,,,,1.0989377357336425,24.93599510192871,,,0,0,1,1,HectorClusters,A3667
